"UserID","UserStatus","UserStartDate","Gender","BirthDate","EducationName","AssetName","CampaignDescription","SegmentName","GenderPreference","IncomeLevelName","UserNumberofMarriages","UserChildren","UserSmoke","Promotion","PPR","LocaleSite","TransactionAmount","City","ZipCode","State","country"
"55367776","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","DY52SU","unknown","United Kingdom  "
"55367777","Active","2013-12-31","Male","1989-09-21","Some college","ehc016","unknown","Default Segment","Male","$20000 to $40000","0","0","2","unknown","Basic PPR",".CP","0","London","E154QP","unknown","United Kingdom  "
"55367778","Expired","2013-12-31","Male","1950-03-19","unknown","ehc016","unknown","Default Segment","Female","$40000 to $60000","1","2","2","unknown","Premium PPR",".AU","1147.33","Moruya","2537","New South Wales","Australia  "
"55367779","Incomplete","2013-12-31","Female","1979-09-05","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","thailand","10110","unknown","Thailand  "
"55367780","Incomplete","2013-12-31","Male","1992-06-30","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","Brighton","BN24DP","unknown","United Kingdom  "
"55367782","Closed","2013-12-31","Male","1966-04-07","unknown","ehc016","unknown","Default Segment","Female","$20000 to $40000","1","3","2","unknown","Basic PPR",".AU","238.8","ACT","2906","Australian Capital Territory","Australia  "
"55367783","Active","2013-12-31","Male","1987-09-08","Bachelors","ehc016","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".UK","0","lichfield","WS149BH","unknown","United Kingdom  "
"55367784","Married","2013-12-31","Male","1980-06-18","unknown","ehc016","unknown","Default Segment","Female","unknown","1","1","2","unknown","Basic PPR",".COM","0","Monrovia","91016","California","United States"
"55367785","Active","2013-12-31","Female","1983-10-25","Bachelors","unknown","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Berkeley","94702","California","United States"
"55367786","Active","2013-12-31","Female","1974-08-29","unknown","ehc016","unknown","Default Segment","Male","Less than $20000","1","3","2","unknown","Basic PPR",".AU","0","Cannonvale","4802","Queensland","Australia  "
"55367787","Active","2013-12-31","Female","1982-10-29","unknown","unknown","unknown","Default Segment","Male","$20000 to $40000","0","2","2","unknown","Basic PPR",".AU","0","Hervey bay","4655","Queensland","Australia  "
"55367788","Active","2013-12-31","Male","1980-06-18","Some college","ehc016","unknown","Default Segment","Female","$40000 to $60000","1","1","2","unknown","Basic PPR",".COM","0","Monrovia","91016","California","United States"
"55367789","Married","2013-12-31","Male","1978-02-04","unknown","ehc016","unknown","Default Segment","Female","unknown","1","2","2","unknown","Basic PPR",".AU","0","Blacktown","2763","New South Wales","Australia  "
"55367790","Married","2013-12-31","Male","1962-07-06","unknown","ehc016","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".AU","0","perth","6155","Western Australia","Australia  "
"55367791","Expired","2013-12-31","Male","1984-09-13","Some college","unknown","unknown","Default Segment","Female","$60000 to $125000","0","0","2","unknown","Basic PPR",".COM","519","Sunnyside queens","11104","New York","United States"
"55367792","Closed","2013-12-31","Female","1981-02-14","unknown","unknown","unknown","Default Segment","Male","More than $250000","0","0","2","unknown","Basic PPR",".AU","0","i live in Texas","2000","New South Wales","Australia  "
"55367793","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","unknown",".CA","0","unknown","V5L 1L2","British Columbia","Canada  "
"55367794","Closed","2013-12-31","Female","1983-02-28","Some college","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Accra","90041","California","United States"
"55367795","Married","2013-12-31","Male","1966-05-30","unknown","ehc016","unknown","Default Segment","Female","unknown","2","3","2","unknown","Basic PPR",".AU","0","Perth","6006","Western Australia","Australia  "
"55367796","Closed","2013-12-31","Male","1988-02-09","Associates","unknown","unknown","Default Segment","Female","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Farnham","GU99DL","unknown","United Kingdom  "
"55367797","UnableToMatch","2013-12-31","Female","1966-09-04","Associates","unknown","unknown","Default Segment","Male","$60000 to $125000","1","2","2","unknown","Basic PPR",".UK","0","St. Helens","WA119AB","unknown","United Kingdom  "
"55367798","Active","2013-12-31","Female","1964-03-10","Bachelors","ehc016","unknown","Default Segment","Male","$40000 to $60000","0","1","2","unknown","Basic PPR",".UK","0","Northampton","NN13LP","unknown","United Kingdom  "
"55367799","Active","2013-12-31","Male","1995-07-09","Some college","unknown","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","Little rock","71603","Arkansas","United States"
"55367800","Incomplete","2013-12-31","Female","1959-12-03","unknown","ehc017","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".COM","0","Fairbanks Alaska","99701","Alaska","United States"
"55367801","Married","2013-12-31","Male","1978-07-18","unknown","unknown","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".UK","0","leeds","WF127ES","unknown","United Kingdom  "
"55367802","Closed","2013-12-31","Female","1993-03-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR","pt_BR","0","unknown","43700-000","Bahia","Brazil  "
"55367803","Active","2013-12-31","Male","1987-04-02","Bachelors","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".COM","0","San Antonio","78218","Texas","United States"
"55367804","Expired","2013-12-31","Female","1961-01-12","Associates","ehc024","unknown","Default Segment","Male","$40000 to $60000","1","4","2","unknown","Basic PPR",".COM","27.8","Sarasota","34237","Florida","United States"
"55367805","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","00000","unknown","Philippines  "
"55367806","Active","2013-12-31","Female","1983-07-30","Masters","ehc016","unknown","Default Segment","Male","$60000 to $125000","0","0","2","unknown","Basic PPR",".CA","0","Calgary","T2W 5H1","Alberta","Canada  "
"55367807","Incomplete","2013-12-31","Male","1959-02-02","unknown","g50   ","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","toms river","08757","New Jersey","United States"
"55367808","Closed","2013-12-31","Male","1994-12-07","Did not complete High School","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".AU","0","tatura","3616","Victoria","Australia  "
"55367809","Incomplete","2013-12-31","Male","1983-08-21","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","Nairobi","00100","unknown","Kenya  "
"55367810","New","2013-12-31","Female","1900-01-01","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","unknown",".CA","0","unknown","N1H 3L6","Ontario","Canada  "
"55367811","New","2013-12-31","Female","1900-01-01","unknown","ehc024","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","29407","South Carolina","United States"
"55367812","Expired","2013-12-31","Male","1986-10-14","Some college","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Premium PPR",".COM","119.4","Tucson","85706","Arizona","United States"
"55367813","New","2013-12-31","Male","1900-01-01","unknown","ehc016","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","6053","Western Australia","Australia  "
"55367814","Incomplete","2013-12-31","Female","1950-12-03","unknown","ehc017","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".COM","0","Poplar Bluff","63901","Missouri","United States"
"55367815","Active","2013-12-31","Female","1958-09-29","Some college","ehc017","unknown","Default Segment","Male","$60000 to $125000","1","3","2","unknown","Basic PPR",".COM","0","Westmorland","03467","New Hampshire","United States"
"55367816","Active","2013-12-31","Female","1979-07-08","Bachelors","ehc016","unknown","Default Segment","Male","$40000 to $60000","0","0","2","unknown","Basic PPR",".UK","0","Edinburgh","EH104NJ","unknown","United Kingdom  "
"55367817","Married","2013-12-31","Female","1974-11-06","unknown","gat011","unknown","Default Segment","Male","unknown","1","2","2","unknown","Basic PPR",".UK","0","crawley","RH103SD","unknown","United Kingdom  "
"55367818","Active","2013-12-31","Male","1951-05-18","High School","ehc017","unknown","Default Segment","Female","$60000 to $125000","1","1","2","unknown","Basic PPR",".COM","0","circleville ohio","43113","Ohio","United States"
"55367819","Incomplete","2013-12-31","Female","1960-05-02","unknown","ehc017","unknown","Default Segment","Male","unknown","2","1","2","unknown","Basic PPR",".COM","0","middleport.ohio","45760","Ohio","United States"
"55367820","Married","2013-12-31","Male","1975-04-18","unknown","Christian Single Dating Services","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".UK","0","Chesterfield","S445DU","unknown","United Kingdom  "
"55367821","Closed","2013-12-31","Female","1992-03-24","High School","ehc016","unknown","Default Segment","Male","Less than $20000","0","0","2","unknown","Basic PPR",".AU","0","Rockhampton","4700","Queensland","Australia  "
"55367822","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","33158","Florida","United States"
"55367823","New","2013-12-31","Female","1900-01-01","unknown","ehc017","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","92101","California","United States"
"55367824","Married","2013-12-31","Male","1971-10-01","unknown","ehc016","unknown","Default Segment","Female","unknown","1","0","2","unknown","Basic PPR",".UK","0","Manchester","M124JD","unknown","United Kingdom  "
"55367825","Expired","2013-12-31","Male","1965-07-18","Masters","ehc016","unknown","Default Segment","Female","More than $250000","1","1","2","unknown","Premium PPR",".AU","435.4","Santa Monica","3051","Victoria","Australia  "
"55367826","UnableToMatch","2013-12-31","Female","1988-08-04","High School","ehc016","unknown","Default Segment","Male","Less than $20000","0","6","2","unknown","Basic PPR",".COM","0","Accra","2332","unknown","Ghana  "
"55367827","Married","2013-12-31","Female","1953-01-04","unknown","ehc016","unknown","Default Segment","Male","unknown","1","1","2","unknown","Basic PPR",".COM","0","hamilton","45013","Ohio","United States"
"55367828","Closed","2013-12-31","Male","1968-07-23","High School","ehc016","unknown","Default Segment","Female","Less than $20000","0","0","2","unknown","Basic PPR",".UK","0","Bristol","BS92ND","unknown","United Kingdom  "
"55367829","Active","2013-12-31","Male","1973-04-08","High School","unknown","unknown","Default Segment","Female","$20000 to $40000","0","0","2","unknown","Basic PPR",".COM","0","fort collin","80524","Colorado","United States"
"55367830","Active","2013-12-31","Male","1980-02-14","Bachelors","ehc016","unknown","Default Segment","Female","$125000 to $250000","0","0","2","unknown","Basic PPR",".UK","0","Truro","TR11AW","unknown","United Kingdom  "
"55367831","New","2013-12-31","Male","1900-01-01","unknown","gat011","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".UK","0","unknown","B258EP","unknown","United Kingdom  "
"55367832","Closed","2013-12-31","Female","1966-04-26","Doctorate","cja013","unknown","Default Segment","Male","$60000 to $125000","1","2","2","unknown","Basic PPR",".UK","119.79","Sunninghill Ascot","SL57YY","unknown","United Kingdom  "
"55367993","Active","2013-12-31","Female","1964-05-01","Bachelors","ehc017","unknown","Default Segment","Male","$60000 to $125000","1","2","2","unknown","Basic PPR",".CA","0","brampton","L6R 1K8","Ontario","Canada  "
"55367994","Incomplete","2013-12-31","Female","1986-10-07","unknown","unknown","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","Omaha","38136","Tennessee","United States"
"55367995","New","2013-12-31","Male","1900-01-01","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","unknown","2770","New South Wales","Australia  "
"55367996","Incomplete","2013-12-31","Male","1988-02-03","unknown","unknown","unknown","Default Segment","Female","unknown","0","0","2","unknown","Basic PPR",".AU","0","Sydney","2150","New South Wales","Australia  "
"55367997","Active","2013-12-31","Male","1987-11-16","High School","ehc016","unknown","Default Segment","Female","$125000 to $250000","0","0","2","unknown","Basic PPR",".COM","0","Fairbanks","99705","Alaska","United States"
"55367998","New","2013-12-31","Female","1900-01-01","unknown","ehc016","unknown","Default Segment","Male","unknown","0","0","2","unknown","Basic PPR",".COM","0","unknown","16523","unknown","Indonesia  "
"55367999","Active","2013-12-31","Male","1975-05-05","Some college","ehc017","unknown","Default Segment","Female","$20000 to $40000","0","1","2","unknown","Basic PPR",".COM","0","tyler","75708","Texas","United States"
